Product_ID,Base_Type,Pricing_Type,Package_Type,VAS,Title,Description,BB_Data_Standard,BB_Data_Free,BB_Data_Anytime,BB_Data_Unlimited,BB_Connection_Type,BB_Connection_Speed,Included_Packages,Price,Monthly_Rental,VOICE_Home_SLT_Instrument_Rental,VOICE_Home_Customer_Instrument_Rental,VOICE_Charge_Active_Hours,VOICE_Charge_Leisure_Hours,VOICE_Free_Minutes,VOICE_Telehelth_Insurance_Benefits,VOICE_Tele_Life_Insurance_Benefits,PEOTV_No_of_Channels,PEOTV_Foreign_Channels,PEOTV_Local_Channels,PEOTV_Movie_Channels,PEOTV_Kids_Channels,PEOTV_Religious_Channels,PEOTV_Tamil_Channels,PEOTV_Educational_Channels,PEOTV_Music_Channels,PEOTV_Sports_Channels,PEOTV_News_Channels,PEOTV_HD_Pack,Subscription_Type,Minimum_Subscription_Period,Recidence_Type,Tax_Status,Conditions,Available_Regions,Dependent_Packages
AB_Megaline,"VOICE,BB,PEOTV",PAID,"Telephone, ADSL,PEOTV",NO,"Megaline Telephone, PeoTV & Broadband",Telephone and Broadband connection (with ADSL router) and PEO TV STB,,,,,,"21Mbps,512Kbps","Telephone, ADSL_Router, PEOTV_STB",5990,499,310,170,"1.9,2.9","1.5,2.0",100 minutes SLT provided Telephone/ 50 minutes Customer owned telephone,,,,,,,,,,,,,,,TRIPLE_PLAY,1,"Home,Office",EXCLUDED,"STB (Set-top-box) for Peo TV service (Double Play TV & Triple Play packages) will be provided by SLT with a lifetime warranty and maintenance support.
ADSL Router for Peo TV service (Double Play TV & Triple Play packages ) will be provided by SLT at a special price with one year warranty.
ADSL Router for Double Play Broadband package needs to purchase separately by the customer. (If purchased from SLT, standard one year warranty period is applicable).
With reduced monthly rental on My Phone Package, Telephone Instrument to be purchased separately and maintain by the customer.
Above new connection, charges are applicable up to 500m distance from the nearest Distribution Point (DP) to the service location.
For distances exceeding 500m from the last Distribution Point (DP), a charge of Rs. 2,400.00 per every additional 100m will be applied in addition to the relevant new connection charge.
Service provisioning will be done within 7 working days from the date of payment. This is applicable only for City areas and where the erection of new telephone poles is not required and also subjected to loop availability.
A Minimum sign-up period of 1 year is required for the above Packages.
Package downgrades are not allowed during the commitment period.
The above charges are exclusive of taxes. Relevant taxes will be applicable at the time of purchase.",,
V-Plus1_TeleLife,VOICE,PAID,"4G,ADSL,Fibre",YES,Telelife Plus 1,"Tele Life insurance policy offered by SLT in partnership with Sri Lanka Insurance Corporation, provides life insurance at affordable premiums for SLT Customers. One of the major benefits of the service is the affordability of the premiums and convenience involved, in that premiums will be charged to the customer's monthly telephone bill and can be paid along with the SLT Telephone bill each month",,,,,,,,100,100,,,,,,,100000,,,,,,,,,,,,,"SINGLE_PLAY,DOUBLE_PLAY,TRIPLE_PLAY",1,"Home,Office",EXCLUDED,"Agreement will be terminated due to non settlements of the payment for three (03) consecutive months
Customer can terminate the agreement at any time by calling customer support hotline on 1212 and making a request.
Customer has to sign and submit a form of Declaration of Good Health to SLT.
When a customer's phone is disconnected then the insurance scheme will also be terminated. If the customer requires to rejoin the scheme, then he/she should submit a completed form of Declaration of Good Health to SLT.
Above charges are exclusive of taxes. Relevant taxes will be applicable at the time of purchase.",,
V_Telehealth,VOICE,PAID,"4G,ADSL,Fibre",YES,Tele Health Bronze,"Tele Health offered by SLT in partnership with Ceylinco Insurance is a hospitalization support plan exclusively for SLT customers. The Tele Health policy cover provides financial assistance for hospitalization in any government hospital, registered private hospital / nursing home or any other approved government / private ayurveda hospital as an in-patient, due to:
Sustaining accidental bodily injury.
Any sickness or illness.
Any surgery.
Key advantages of the service include affordability of the insurance fees and convenience involved. Insurance premium can be paid with your monthly SLT bill.",,,,,,,,,100+65+50,,,,,,1000,,,,,,,,,,,,,,"SINGLE_PLAY,DOUBLE_PLAY,TRIPLE_PLAY",,"Home,Office",EXCLUDED,"Policy Terms
Maximum 10 days per hospitalization.
Maximum 30 days per annum.
Policy will automatically terminate when policyholder or spouse reaches 70 years of age and/or children reach 18 years of age Tele Health Insurance Policy is for SLT subscribers, and is extended to his/her family member/s who are eligible for the Medical Insurance Policy.
The total benefit provided under the Policy will be for 12 calendar months commencing from the entry date provided that the monthly insurance fee is settled continuously.
Upper age limit to obtain the cover is 70 years and children between 1 to 18 years as dependents.
The cover will be effective upon adding the monthly insurance fee to the subscriber’s account. Thereafter the policy is renewable on a monthly basis.
There shall be a waiting period of 30 days for all claims, other than the claims made for accidental injuries.
Entitlement of benefits will be effected after 30 days from the entry date subject to a maximum of 50% during the first 3 months, and full benefit thereafter until a claim is made, and the benefit will again drop to 50% for three months soon after a claim is made.
A daily allowance shall be paid for the period of hospitalization, based on the selected plan, excluding the first night’s stay at the hospital. If hospitalized for more than two (2) nights, the 1st night exclusion is waived off.
Only one (1) policy is activated per applicant (based on NIC number).",,
V_Telehealth,VOICE,PAID,"4G,ADSL,Fibre",YES,Tele Health Silver,"Tele Health offered by SLT in partnership with Ceylinco Insurance is a hospitalization support plan exclusively for SLT customers. The Tele Health policy cover provides financial assistance for hospitalization in any government hospital, registered private hospital / nursing home or any other approved government / private ayurveda hospital as an in-patient, due to:
Sustaining accidental bodily injury.
Any sickness or illness.
Any surgery.
Key advantages of the service include affordability of the insurance fees and convenience involved. Insurance premium can be paid with your monthly SLT bill.",,,,,,,,,275+185+145,,,,,,3000,,,,,,,,,,,,,,"SINGLE_PLAY,DOUBLE_PLAY,TRIPLE_PLAY",,"Home,Office",EXCLUDED,"Policy Terms
Maximum 10 days per hospitalization.
Maximum 30 days per annum.
Policy will automatically terminate when policyholder or spouse reaches 70 years of age and/or children reach 18 years of age Tele Health Insurance Policy is for SLT subscribers, and is extended to his/her family member/s who are eligible for the Medical Insurance Policy.
The total benefit provided under the Policy will be for 12 calendar months commencing from the entry date provided that the monthly insurance fee is settled continuously.
Upper age limit to obtain the cover is 70 years and children between 1 to 18 years as dependents.
The cover will be effective upon adding the monthly insurance fee to the subscriber’s account. Thereafter the policy is renewable on a monthly basis.
There shall be a waiting period of 30 days for all claims, other than the claims made for accidental injuries.
Entitlement of benefits will be effected after 30 days from the entry date subject to a maximum of 50% during the first 3 months, and full benefit thereafter until a claim is made, and the benefit will again drop to 50% for three months soon after a claim is made.
A daily allowance shall be paid for the period of hospitalization, based on the selected plan, excluding the first night’s stay at the hospital. If hospitalized for more than two (2) nights, the 1st night exclusion is waived off.
Only one (1) policy is activated per applicant (based on NIC number).",,
V_Telehealth,VOICE,PAID,"4G,ADSL,Fibre",YES,Tele Health Gold,"Tele Health offered by SLT in partnership with Ceylinco Insurance is a hospitalization support plan exclusively for SLT customers. The Tele Health policy cover provides financial assistance for hospitalization in any government hospital, registered private hospital / nursing home or any other approved government / private ayurveda hospital as an in-patient, due to:
Sustaining accidental bodily injury.
Any sickness or illness.
Any surgery.
Key advantages of the service include affordability of the insurance fees and convenience involved. Insurance premium can be paid with your monthly SLT bill.",,,,,,,,,450+300+250,,,,,,5000,,,,,,,,,,,,,,"SINGLE_PLAY,DOUBLE_PLAY,TRIPLE_PLAY",,"Home,Office",EXCLUDED,"Policy Terms
Maximum 10 days per hospitalization.
Maximum 30 days per annum.
Policy will automatically terminate when policyholder or spouse reaches 70 years of age and/or children reach 18 years of age Tele Health Insurance Policy is for SLT subscribers, and is extended to his/her family member/s who are eligible for the Medical Insurance Policy.
The total benefit provided under the Policy will be for 12 calendar months commencing from the entry date provided that the monthly insurance fee is settled continuously.
Upper age limit to obtain the cover is 70 years and children between 1 to 18 years as dependents.
The cover will be effective upon adding the monthly insurance fee to the subscriber’s account. Thereafter the policy is renewable on a monthly basis.
There shall be a waiting period of 30 days for all claims, other than the claims made for accidental injuries.
Entitlement of benefits will be effected after 30 days from the entry date subject to a maximum of 50% during the first 3 months, and full benefit thereafter until a claim is made, and the benefit will again drop to 50% for three months soon after a claim is made.
A daily allowance shall be paid for the period of hospitalization, based on the selected plan, excluding the first night’s stay at the hospital. If hospitalized for more than two (2) nights, the 1st night exclusion is waived off.
Only one (1) policy is activated per applicant (based on NIC number).",,
PEO_SILVER,PEO TV,PAID,PeoTV,NO,Silver,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,899,,,,,,,,79,7,34,1,3,8,2,7,3,3,8,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_ENTERTAINMENT,PEO TV,PAID,PeoTV,NO,Entertainement,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,1499,,,,,,,,87,9,34,8,1,8,2,7,4,7,6,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_SILVER_PLUS,PEO TV,PAID,PeoTV,NO,Silver Plus,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,1099,,,,,,,,85,8,34,9,4,8,2,7,3,4,9,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_UNNATHAM,PEO TV,PAID,PeoTV,NO,Unnatham,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,899,,,,,,,,68,9,15,1,3,6,11,1,1,1,7,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_TITANIUM,PEO TV,PAID,PeoTV,NO,Titenium,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,2099,,,,,,,,119,15,34,8,8,8,4,9,4,9,9,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_GOLD,PEO TV,PAID,PeoTV,NO,Gold,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,1499,,,,,,,,98,11,34,4,6,8,4,8,4,4,9,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_PLATINUM,PEO TV,PAID,PeoTV,NO,Platinum,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,1899,,,,,,,,104,12,34,8,6,8,4,8,4,4,9,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_FAMILY,PEO TV,PAID,PeoTV,NO,Family,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,1299,,,,,,,,86,8,34,2,4,8,2,9,3,2,9,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_UTHAYAM,PEO TV,PAID,PeoTV,NO,Uthyam,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PRANAMA,PEO TV,PAID,PeoTV,NO,Pranama,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
DOUBLEPROMO,PEO TV,PAID,PeoTV,NO,Double Promo,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_SILVER_FTTH,PEO TV,PAID,PeoTV,NO,Silver FTTH,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
NEW_SLT_STAFF_PACKAGE,PEO TV,PAID,PeoTV,NO,SLT Staff Package,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
BOC,PEO TV,PAID,PeoTV,NO,BOC,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
SLT_STAFF_TRIPLE_PLAY,PEO TV,PAID,PeoTV,NO,Stall Triple Play,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE",TRIPLE_PLAY,,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
NEW_YEAR_TREAT,PEO TV,PAID,PeoTV,NO,New year Treat,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
SLT_STAFF_PEO_UNNATHAM_FTTH,PEO TV,PAID,PeoTV,NO,Unnatham FTTH,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
SLTStaff_PEO_SILVER,PEO TV,PAID,PeoTV,NO,Silver Staff,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_RELIGIOUS_PACKAGE,PEO TV,PAID,PeoTV,NO,Religious Package,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
LOTUS,PEO TV,PAID,PeoTV,NO,Lotus,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
LEISURE_SPORTS,PEO TV,PAID,PeoTV,NO,Leisure Sports,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
PEO_SILVER_PLUS_FTTH,PEO TV,PAID,PeoTV,NO,Silver Plus FTTH,PEO TV brings the latest Local & Global news & Entertainment from around the world at a click of a button. Its interactivity will amaze you & will make you want PEO around you almost all the time to guide & help you in providing high quality personalized entertainment to suite your taste.,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,"TRIPLE_PLAY,FIBRE","DOUBLE_PLAY,TRIPLE_PLAY",,Home,EXCLUDED,https://www.slt.lk/sites/default/files/downloads/general_downloads/SLT%20PEO%20TV%20-%20Terms%20and%20Condition%20English.pdf,,
E_PeoTV Initiation,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M_Activation Charge,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Megaline New Connection,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E_TSTV,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Service Vacation,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Rental Free,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E_SLT PeoTV Service,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Megaline Startup,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Relocation,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_IDD,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Additional features -Double VAS Bundle,OTHER,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_SLT CLI,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQ_Contact Details,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Incoming Call Transfer,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Call Transfer Three way,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Call holding,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Call Forwarding Offline,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Outgoing Call Memory,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Call back on busy,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Citylink Loyalty Rewards,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Copper Access Bearer,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_One-Time Detailed Bill,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Referral offer Discount,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Removal of Int & Parallel Ext,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Parallel line Installation,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTT_SLT PeoTV Go,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB_Additional Distance,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_CLI presentation in call waiting,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Call Forwarding by time,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Incoming Call Memory,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Anonymous call barring,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_Call park,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Single VAS Bundle,VOICE,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Absentee service,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Hotline Service,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Caller Line Identification,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding Offline,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Abbreviated Dialing,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Transfer Three way,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Waiting,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding-Immediate,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Outgoing Call Memory,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding-On Busy,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding-No Answer,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Cordeless Phone - Installment,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Selective call acceptance,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Hotline-Immediate,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call holding,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Hotline-Time Delayed,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding by time,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Incoming Call Memory,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Short Message Service,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Secretary service,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call park,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Selective call rejection,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call back on busy,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding - Immediate,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Anonymous call barring,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Call Forwarding - On Busy,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Incoming Call Transfer,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_CLI presentation in call waiting,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_SLT CLI,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_DQ Contact Details,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_IDD,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_SLT Voice Service,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Selective call waiting,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V_Do not disturb service,VOICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
