ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,Peo_TV_Package,PEO_TV_Scaled,BB_Package,BB_Scaled,TARIFF_NAME,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,VAS_Package,VAS_Rental,VAS_One_Time_Charge,Product_Type,MEDIUM,Sub_Update,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Amount,Peo_Extra_Channels_Purchased_Scaled,Having_Insurance,Having_Senior_Citizen_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
ee3713acf4da68cda726f61d3f1026f7,0.067585688,NO,0.096423666,NO,0.195398352,NO,0.255592622,NO,0.014333333,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,PEO_SILVER,0.95,Any Beat,0.451388889,Any Beat,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Voice', 'Other']","['Edu Lite', 'Meet Lite']",[],"[195.0, 195.0]",[],", ",,0.01,34,0,,0.3,0.2,0.6,0.55,0.85,
d284e1191d20b572d37e0d3eaff43e3b,0.252501962,NO,0.162333203,NO,0.280906593,NO,0.197605965,NO,0.611166667,YES,"['TIS/Italy Incoming II', 'HGC/HK Incoming II', 'Platinum Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'STC/Saudi Arabia Incoming II']",0.211538462,YES,"['U.K.', 'Australia', 'U.S.A']",,0,Any Tide,0,Any Tide,MSAG5200-ISLSI-DWS-NODE520721,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Voice', 'Other']","['BB Detailed Reports ', 'BB Report Subscription Charge']",[40.0],[],['Megaline'],,,0.011444921,179,0,,0.4,0.1,0.1,0.1,1.6,
211bbb4246a7e424fe036570c28e89bd,0.119824372,NO,0.066841641,NO,0.090831044,NO,0.19875883,NO,0.025833333,NO,"['Singtel/ SP Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'CTGL/China Incoming II']",0,,,PEO_SILVER,0.26875,,0,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,M,DOUBLE_PLAY_PV,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['Voice', 'Other', 'PeoTV']",['Hotline Time Delayed'],[],[],[],", ",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0,0,0,,0.3,0,0,0,0.6,
38a4479af5a3fe49743da6fe9bdac5e7,0.155195251,NO,0.089310243,NO,0.121222527,NO,0.251569859,NO,0.003333333,NO,['Telstra/Australia Incoming II'],0,,,PEO_UTHAYAM,0.55625,,0,z Sales End_Res SLT Phone,MSAG5200BG-NODE431391,M,DOUBLE_PLAY_PV,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service']","['Other', 'Voice', 'PeoTV']","['Plus1 TeleLife', 'Telehealth']","['100', 100.0]",[],"['Megaline', 'Megaline']","C, C, C, C",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0,0,0,YES,0.9,0,0.1,0.1,0.35,YES
890628cc09f46ecbc15e2c1a6f0d171c,0.016794218,NO,0.10373332,NO,0.003949176,NO,0.027423469,NO,0.006666667,NO,['STC/Saudi Arabia Incoming II'],0,,,,0,Web Family Plus,0.916666667,Web Family Plus,ZXDSL9806H-ISLAG-PNP-NODE529761,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",['Telehealth'],[100.0],[],['Megaline'],"C, C",,0.004291845,139,0,YES,0.5,0.4,0.7,0.6,0.35,
7574f2af2577f06011489d104630350e,0.374386774,YES,0.149946036,NO,0.152644231,NO,0.041650314,NO,0.030833333,NO,"['Telstra/Australia Incoming II', 'Skype/LUX Incoming II']",0,,,PEO_SILVER,0.475,Any Joy,0.399305556,Any Joy,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'BB']","['Basic1 TeleLife', 'Meet Lite']",['60'],[195.0],[],", ",,0.01,18,0,YES,0.5,0.2,0.5,0.75,0.35,
83041b23b6ad1c70326076d1210fa761,0.228586146,NO,0.226967229,NO,0.350789835,YES,0.43416405,YES,0.005,NO,['HGC/HK Incoming II'],0,,,,0,z Sales End_Home,0.184027778,z Sales End_Home,UA5000(IPMB)SL-NODE385341,,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'AB WireLess Access', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Other', 'Voice', 'BB']",['BB Report Subscription Charge'],[40.0],[],[],,DOUBLE_PLAY_BV -> SINGLE_PLAY,0.165951359,58,0,,0.1,0.1,0.1,0.1,0.1,
f4e23b7317b8656b4fa68a3b6e188000,0.052639325,NO,0.045942896,NO,0.012190934,NO,0.021413854,NO,0,,,0,,,,0,,0,Home Single Play with My Phone,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Installment'],[],[],[],", ",,0,0,0,,0,0,0,0.2,0,
7583ed8b58f2a48e5ffc63839fb005e5,0.092981423,NO,0.2277031,NO,0.035370879,NO,0.026025314,NO,0,,,0,,,PEO_SILVER_PLUS,0,Broadband Experience Package,0,Broadband Experience Package,MSAG5200-ISLBZ-NODE435881,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Video on Demand'],[],[],[],", ",TRIPLE_PLAY -> DOUBLE_PLAY_BV,0.01,0,0,,0,0.1,0.1,0.3,0,
49646e59b11511765400dd9cbff13c4b,0.045100733,NO,0.050480769,NO,0.080357143,NO,0.116856358,NO,0.0175,NO,"['KT/Korea Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0.004807692,NO,['Australia'],,0,,0,z Sales End_Res SLT Phone,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.8,0,0,0,0.35,
3a240dcd129198ea601e037670f5222e,0.156299058,NO,0.044005102,NO,0.209306319,NO,0.209723312,NO,0.01,NO,"['Platinum Incoming II', 'Telstra/Australia Incoming II', 'Nowtel Incoming II']",0.006410256,NO,['United Arab Emirates  - Mobile'],PRANAMA,0.83125,Web LITE,0,Web Lite,UA5000(IPMB)SL-NODE385341,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']","['E channeling Registration', 'E channeling Subscription']",[],[],"['Megaline', 'Megaline']","C, C, C, C",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.01,0,0,,0.5,0.1,0.3,0.2,0.85,
6b22b5149c936bbe09e79479a08bcfa7,0.016131934,NO,0.067013344,NO,0.009271978,NO,0.028061224,NO,0.0025,NO,['HGC/HK Incoming II'],0,,,,0,Web LITE,0,Web Lite,MSAG5200PH-AKG-NODE431631,M,SINGLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']","['E channeling Registration', 'E channeling Subscription']",[],[],"['Megaline', 'Megaline']","C, C, C, C",DOUBLE_PLAY_BV -> SINGLE_PLAY,0.01,0,0,,0.3,0.1,0.1,0.1,0.1,
9e63c9a29e3c48a9afb1500aada2331b,0.06137984,NO,0.056392268,NO,0.064732143,NO,0.058231947,NO,0.0025,NO,['Maxis/ MY Incoming II'],0,,,,0,,0,z Sales End_Res SLT Phone,MSAG5200-ISLND-PHG-NODE500241,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['E channeling Registration'],[],[],['Megaline'],"C, C",,0,0,0,,0,0,0,0,0.1,
494de320778db98d7fa1751e8d60064c,0.021945317,NO,0.014791013,NO,0.031593407,NO,0.011038069,NO,0.0375,NO,"['Digital Info Incoming II', 'IVY Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0.006410256,NO,['Australia'],,0,,0,AB_Copper Access Bearer,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['PeoTV', 'Other', 'Voice']","['PEO TV GO OTT A la carte channels', 'Meet Max', 'BB YouTube Bundle', 'Meet Lite']","[100, '155']","[490.0, 195.0]",[],,,0.001430615,90,0.32967033,,0,0.5,0.5,0.6,0.85,
87ebb0f06e92b5787a734028a9b902b6,0.128826531,NO,0.189609498,NO,0.042067308,NO,0.0245781,NO,0.018333333,NO,"['PTCL/Pakistan Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0,,,,0,,0,AB_Copper Access Bearer,MSAG5200PH-AKG-NODE431631,F,SINGLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Plus1 TeleLife'],['100'],[],[],", ",DOUBLE_PLAY_BV -> SINGLE_PLAY,0,0,0,YES,0.5,0,0,0.2,0.85,
6184e258fc549e12c235a2bc10ae297e,0.108042255,NO,0.047242936,NO,0.09168956,NO,0.102286107,NO,0.005,NO,"['PTCL/Pakistan Incoming II', 'Telstra/Australia Incoming II']",0,,,PEO_SILVER,0.95,Web Family Plus,0.0625,Web Family Plus,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']","['PEO TV GO OTT A la carte channels', 'BB Detailed Reports ', 'BB Report Subscription Charge']","[50, 40.0]",[],['Megaline'],"MC, MC",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.01,77,0.076923077,,0,0.1,0.3,0.4,0.6,
59099c13e0ab9b2b722152d10aff2a50,0.034823064,NO,0.012019231,NO,0.031421703,NO,0.036867151,NO,0.097,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,,0,V_E-Channeling Registration,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['E channeling Registration', 'E channeling Subscription']",[],[],"['Megaline', 'Megaline']","C, C, C, C",,0,0,0,,0,0,0,0,1.1,
6e32d0a348d1ad246daa4104318d95b4,0.060774791,NO,0.038829474,NO,0.107486264,NO,0.130347331,NO,0.038833333,NO,"['Maxis/ MY Incoming II', 'PTCL/Pakistan Incoming II', 'PCCW Incoming  II', 'Telstra/Australia Incoming II', 'Lycatel Incoming II', 'CETIN Incoming II']",0,,,,0,Any Beat,0.041666667,Any Beat,MSAG5200BG-NODE431391,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0.01,5,0,,0.3,0.1,0.3,0.35,0.6,
3c5f944ac7ca4dae15214e9a2a1fc4fe,0.127837193,NO,0.068877551,NO,0.024210165,NO,0.02639325,NO,0.076833333,YES,"['KT/Korea Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II', 'PTCL/Pakistan Incoming II', 'NTT/Japan Incoming II']",0,,,PEO_SILVER,0.95,Web LITE,0.473958333,Web Lite,MSAG5200-ISLIDH-KGW-NODE6194491,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'Voice', 'BB', 'PeoTV']","['Referral offer Discount', 'AB Referral offer Discount']",[],[],[],", ",,0.001430615,0,0,,0,0.2,0.4,0.75,0.85,
d3e013aa511a9cfa73d20b8c393a5fd1,0.19723803,NO,0.371614992,NO,0.057348901,NO,0.140355181,NO,0,,,0,,,PEO_SILVER,0.95,Web Family Plus,0.916666667,Web Family Plus,C300MNW-MEE-NODE18887751,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']","['Basic1 TeleLife', 'Meet Max']",['60'],[490.0],[],", ",,0.008583691,15,0,YES,0.8,0.6,0.8,0.75,0,
687b491bf6c2e01f7ce625cdbe82db29,0.208913854,NO,0.127673666,NO,0.215659341,NO,0.183820644,NO,0,,,0,,,PRANAMA,0.76875,Web PAL,0.197916667,Web Pal,C300MHT-NE-NODE8152461,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",['BB Messenger Bundle'],['45'],[],[],", ",,0.01,0,0,,0.6,0.1,0.3,0.2,0,
b67e9ae8b128d76082bca87e1377c49a,0.091902145,NO,0.109255424,,0.12654533,NO,0.101406182,,0,,,0,,,PEO_SILVER,0,Web LITE,0,Web Lite,MSAG5200-ISLBZ-NODE435881,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['Basic1 TeleLife'],['60'],[],[],", ",,0.01,0,0,YES,0.8,0.1,0.1,0.1,0,
1ac9cef55b7a012cf97dc32bf9d589d6,0.136994702,NO,0.285567111,NO,0.098729396,NO,0.075696625,NO,0.0625,NO,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,PEO_SILVER,0.85625,Web LITE,0.578125,Web Lite,C300MIDH-IDJ-NODE11065541,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",['Basic1 TeleLife'],[60.0],[],['Megaline'],"C, C",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.01,12,0,YES,0.8,0.2,0.4,0.3,0.85,
c3a650f55ebf0c79bd3a866ac8e250b9,0.019369767,NO,0.034021782,NO,0.005322802,NO,0.022591248,NO,0,,,0.025641026,NO,['United Arab Emirates  - Mobile'],,0,Web LITE,0.303819444,Web Lite,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",['BB YouTube Bundle'],['155'],[],[],", ",,0.01,93,0,,0,0.3,0.1,0.3,0.6,
7e553f299d248e8d7402cedefdab87ab,0.223067111,NO,0.151344192,NO,0.237637363,NO,0.256794545,NO,0,,,0,,,,0,,0,z Sales End_.Home - Single Play,C300MKI-NODE10668164,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Telehealth'],['100'],[],['Megaline'],"C, C",,0,0,0,YES,0.9,0,0,0,0,
7db2a1da08542d03b0f6c5a83ca1d202,0.199470173,NO,0.170378728,NO,0.151614011,NO,0.091714089,NO,0.05,NO,"['Maxis/ MY Incoming II', 'PCCW Incoming  II', 'DU/UAE Incoming II']",0,,,PEO_UTHAYAM,0.95,Web LITE,0.177083333,Web Lite,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Basic1 TeleLife'],['60'],[],[],", ",,0.01,0,0,YES,0.9,0.1,0.3,0.2,0.1,YES
21e2a94960106171ac59b4a319087d42,0.061338959,NO,0.013221154,NO,0.039491758,NO,0.020947802,NO,0.023333333,NO,"['TIS/Italy Incoming II', 'Maxis/ MY Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II']",0,,,PEO_SILVER,0.31875,Web Starter,0.548611111,Web Starter,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",['PEO TV GO OTT A la carte channels'],[100],[],[],", ",,0.01,29,0.285714286,,0.3,0.2,0.2,0.2,0.6,
4b1f7bfd0aa9b296e1b62885043a0167,0.006344846,NO,0.003973705,NO,0.003949176,NO,0.009419152,NO,0,,,0,,,PEO_SILVER,0.18125,Web Family Plus,0.078125,Web Family Plus,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Meet Max'],[],[490.0],[],", ",SINGLE_PLAY -> TRIPLE_PLAY,0.001430615,5,0,,0,0.3,0.3,0.55,0,
742129811b7450317b449b71bfaee558,0.162308673,NO,0.147640306,NO,0.262362637,NO,0.181956436,NO,0,,,0,,,,0,Web Family Plus,0.118055556,Web Family Plus,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']","['Plus1 TeleLife', 'Meet Lite']",['100'],[195.0],[],", ",,0.01,2,0,YES,0.6,0.1,0.3,0.55,0,
66a495b16b6727035cc7ea73dc20dfeb,0.02766876,NO,0.047242936,NO,0.022836538,NO,0.034536892,NO,0,,,0,,,PEO_SILVER_PLUS,0.8375,Web LITE,0.173611111,Web Lite,MSAG5200PK-NODE438641,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']","['Basic1 TeleLife', 'Meet Lite']",['60'],[195.0],['Megaline'],"C, C",,0.01,10,0,YES,0.5,0.1,0.5,0.85,0,
16ba7704ef69803d3d41ebde44ad1c06,0.333210688,NO,0.467425432,YES,0.258241758,NO,0.048101452,NO,0.015833333,NO,"['Maxis/ MY Incoming II', 'UK/BT Incoming II', 'DU/UAE Incoming II']",0,,,,0,Web LITE,0.107638889,Web Lite,MSAG5200-ISLIDH-KGW-NODE6194491,,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['PeoTV', 'BB', 'Voice', 'Other']","['Sisu Connect', 'BB Report Subscription Charge']","[30.0, 40.0]",[],['Megaline'],,,0.164520744,42,0,,0,0.1,0.1,0.1,0.1,
0d59eb86d8e340c1a071e6901e85a49d,0.140845761,NO,0.193117151,NO,0.091346154,NO,0.086342229,NO,0,,,0,,,,0,Student Package 2,0.206597222,Student Package 2,C300MNW-MEE-NODE18887751,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']","['Basic1 TeleLife', 'Plus1 TeleLife', 'Meet Lite']","['60', '100']",[195.0],[],", ",,0.01,0,0,YES,0.9,0.1,0.3,0.35,0,
a28570d88b6072fbacb0d00988b18ac8,0.056457679,NO,0.21541405,NO,0.069196429,NO,0.135155024,NO,0,,,0.004807692,NO,['U.S.A'],,0,Web Family Plus,0.463541667,Web Family Plus,MSAG5200PH-AKG-NODE431631,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Basic Phone Installment'],[],[],[],", ",,0.01,0,0,,0,0.2,0.2,0.2,0.35,
5500568d27e03f40acd5fa387619b65a,0.215610283,NO,0.147640306,NO,0.125343407,NO,0.17315051,NO,0,,,0,,,PEO_SILVER,0,,0,z Sales End_.Home - Single Play,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Meet Lite'],[],[195.0],[],", ",SINGLE_PLAY -> TRIPLE_PLAY,0,20,0,,0.1,0,0.2,0.45,0,
74c63c833578dfbed45204c8539e0edf,0.13115679,NO,0.077928768,NO,0.250171703,NO,0.111533556,NO,0.06,NO,"['Orange/France Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,,0,AB_Copper Access Bearer,MSAG5200-ISLND-PHG-NODE500241,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.5,0,0,0,0.6,
03489485bb11b7474395412e1ecd952e,0.088762428,NO,0.030783948,NO,0.130837912,NO,0.020972331,NO,0.070833333,NO,"['HGC/HK Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'STC/Saudi Arabia Incoming II']",0.038461538,NO,['U.K.'],PEO_UTHAYAM,0.15,Web Family Plus,0.453125,Web Family Plus,MSAG5200-ISLND-PHG-NODE500241,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service']","['BB', 'Other', 'Voice', 'PeoTV']",['BB Entertainment Unlimited'],['1990'],[],['Megaline'],"MC, MC",,0.01,0,0,,0.3,0.2,0.4,0.2,1.1,YES
a82f1ccde9bd1c8a494ba21042be5bf7,0.183256476,NO,0.050848705,NO,0.120192308,NO,0.186911303,NO,0.066666667,NO,['Telstra/Australia Incoming II'],0.025641026,NO,['Australia - Mobile'],PEO_SILVER,0.5375,Web LITE,0.541666667,Web Lite,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service']","['PeoTV', 'BB', 'Voice']",['E channeling Registration'],[],[],['Megaline'],"C, C",,0.01,0,0,,0.3,0.2,0.3,0.3,0.6,
5e17e5e9e9ed40a9414df088089dc7a9,0.026254252,NO,0.042803179,NO,0.01614011,NO,0.014692896,NO,0.010833333,NO,"['HGC/HK Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0.541666667,YES,['United Arab Emirates  - Mobile'],PEO_SILVER,0.925,Student Package 1,0,Student Package 1,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",['Basic Phone Installment'],[],[],[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.01,0,0,,0.3,0.1,0.3,0.2,1.35,
033bfca5a6ec3efe628326fde56c6e14,0.152840463,NO,0.11732241,NO,0.183894231,NO,0.15163854,NO,0.023333333,NO,"['T-Systems/Germany Incoming II', 'Orange/France Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,PEO_UTHAYAM,0.2375,Web Starter,0.442708333,Web Starter,MSAG5200PH-AKG-NODE431631,,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']","['Sisu Connect', 'Meet Lite']",['0'],[195.0],['Megaline'],"MC, MC",,0.01,45,0,,0.1,0.2,0.4,0.45,0.85,YES
e0e16275eab60ed6f36ffc21f09a5844,0.085426478,NO,0.077192896,NO,0.128605769,NO,0.256966248,NO,0.013333333,NO,['BICS/Belgium Incoming II'],0,,,PEO_SILVER,0.5875,Web LITE,0,Web Lite,MSAG5200HPG-NODE432141,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']","['E channeling Registration', 'Plus1 TeleLife', 'E channeling Subscription']",['100'],[],"['Megaline', 'Megaline', 'Megaline']","C, C, C, C, C, C",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.01,0,0,YES,0.5,0.1,0.2,0.4,0.35,
621bc7797ac66ab752b21d821212b013,0.083030808,NO,0.035125589,NO,0.084134615,NO,0.120364011,NO,0.0635,NO,"['VODAFONE VMSL incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web Family Plus,0,FTTH Web Family Plus,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['E channeling Registration'],[],[],['Megaline'],,,0,0,0,,0.3,0,0,0,1.1,
4e30072320e0cc5102516ac0f83dac32,0.083447802,NO,0.045673077,NO,0.046188187,NO,0.030514129,NO,0.0075,NO,['Telstra/Australia Incoming II'],0,,,PEO_SILVER,0.30625,Web Family Plus,0.220486111,Web Family Plus,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service']","['BB', 'Other', 'Voice', 'PeoTV']","['BB SLT Film Hall Service', 'Package Rental Through ADSL']",[199],[],['Megaline'],"MC, MC",,0.001430615,5,0,,0.3,0.1,0.1,0.1,0.35,
76d9ebdabc9289f652367e82f2371dc8,0.039058412,NO,0.026810243,NO,0.054258242,NO,0.143028846,NO,0,,,0,,,PEO_SILVER,0.95,Any Beat,0.505208333,Any Beat,MSAG5200-ISLIDH-KGW-NODE6194491,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'PeoTV', 'Other', 'Voice']","['E channeling Registration', 'Basic1 TeleLife', 'E channeling Subscription', 'Meet Lite']",['60'],[195.0],"['Megaline', 'Megaline', 'Megaline']","C, C, C, C, C, C",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.01,28,0,YES,0.5,0.2,0.6,0.75,0,
