ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,BB_Scaled,BB_Package,TARIFF_NAME,BB_Medium,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,FTTH_Package,VAS_Package,Product_Type,Sub_Update,BB_Extra_GB_Usage_Times,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Amount,Having_Insurance,Having_Senior_Citizen_Scaled,Having_Kids_at_Home_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
365e4d4f6d27f2618dcc8b09eab41d92,0.209469846,NO,0.226967229,NO,0.144574176,NO,0.042754121,NO,0.184333333,YES,"['Maxis/ MY Incoming II', 'Platinum Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'TATA/Canada Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PCCW Incoming  II', 'GTS Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.009615385,NO,['India'],0.234375,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLSI-DWS-NODE520721,,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service']","['Other', 'PeoTV', 'BB', 'Voice']",['AB Fiber Access Bearer'],,,DOUBLE_PLAY_BV -> SINGLE_PLAY,20,0.027181688,40,,0,0,0.1,0.1,0.1,1.6,
0e0268e1e384b079cb5bd87b0199e607,0.181367739,NO,0.171580651,NO,0.234203297,NO,0.205553375,NO,0.018,NO,['Telstra/Australia Incoming II'],0,,,0.677083333,Web Starter,Web Starter,COPPER,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",,['Meet Lite'],[],,1,0.01,0,,0.4,0.55,0.4,0.8,0.75,0.35,
62ec977241520b1a0d5b0b35fd8f7973,0.218283948,NO,0.157721743,NO,0.048763736,NO,0.073464482,NO,0,,,0,,,0.372947913,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,DOUBLE_PLAY_PV,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,,,TRIPLE_PLAY -> DOUBLE_PLAY_PV,1,0.01,0,,0.3,0.2,0.1,0.2,0.2,0,
77d169b4e0a41e72cb4c6b99d7e78a29,0.066097593,NO,0.071649333,NO,0.010645604,NO,0.01587029,NO,0.003333333,NO,['Telstra/Australia Incoming II'],0,,,0.105902778,Web LITE,Web Lite,COPPER,ZXDSL9806H-ISLAG-PNP-NODE529761,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,0,,0,0,0.1,0.1,0.1,0.35,
f6e3e4e70d26cb296461e33de68fe3a6,0.062303768,NO,0.011185243,NO,0.01407967,NO,0.013589089,NO,0,,,0,,,0.067708333,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,"['AB Referral offer Discount', 'Referral offer Discount']",[],DOUBLE_PLAY_PV -> TRIPLE_PLAY,1,0.01,11,,0,0.25,0.1,0.3,0.45,0,
086bd45995b95b46a7a7b9dcfea9d296,0.13883438,NO,0.018396782,NO,0.273351648,NO,0.025019623,NO,0.276,YES,"['Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.372947913,Web Family Plus,FTTH Web Family Plus,FTTH,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",['AB Fiber Access Bearer'],,,,4,0.004291845,28,,0,0,0.1,0.1,0.1,0.85,
6e960ca70505ead10e577c298a80cf0b,0.081264717,NO,0.082098705,NO,0.165865385,NO,0.080823195,NO,0.052666667,NO,"['IVY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.372947913,Web LITE,Web Lite,COPPER,UA5000(IPMB)IM-NODE391531,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['PeoTV', 'Voice', 'BB', 'Other']",,,,,1,0.01,0,,0.3,0.45,0.1,0.3,0.2,0.6,
0c61b4444535d58f3194444baea16bc0,0.003605769,NO,0.016826923,NO,0.017857143,NO,0.03228022,NO,0.0325,NO,"['CTGL/China Incoming II', 'PCCW Incoming  II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'TM/ Malaysia Incoming II']",0.169871795,YES,"['Australia - Mobile', 'Taiwan', 'Singapore']",0.185763889,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLSI-DWS-NODE520721,,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service']","['Voice', 'BB']",,,,,5,0.005722461,0,,0,0,0.1,0.1,0.1,0.85,
d3cf8cdf13a941170093e613bed925a3,0.152791405,NO,0.118156397,NO,0.210164835,NO,0.209993132,NO,0,,,0,,,0.229166667,Web Starter,Web Starter,COPPER,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,0,,0.1,0.2,0.1,0.1,0.3,0,
d6073d97172c1e840e4bf68c878b7909,0.290963501,NO,0.269942111,NO,0.320054945,NO,0.33222135,YES,0.243166667,YES,"['HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Optus/AU Incoming II', 'Telstra/Australia Incoming II', 'Orange/France Incoming II', 'GTS Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.057692308,NO,['United Arab Emirates'],0.372947913,Web Family Xtra,Web Family Xtra,COPPER,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,"['E channeling Registration', 'E channeling Subscription', 'Meet Lite', 'Meet Max']","['Megaline', 'Megaline']",,4,0.004291845,472,,0.4,0.2,0.3,0.5,0.6,1.35,
1bdb808b0067543eac37a8650abfeb46,0.077953297,NO,0.145432692,NO,0.027644231,NO,0.020947802,NO,0.005833333,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II']",0.012820513,NO,['Jordan - Mobile'],0.479166667,Web Pro,Web Pro,COPPER,MSAG5200-ISLSI-DWS-NODE520721,,TRIPLE_PLAY,"['AB Megaline', 'AB Megaline Startup', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Other', 'Other', 'Voice', 'BB']",['AB Fiber Access Bearer'],"['BB Detailed Reports ', 'BB Report Subscription Charge']",['Megaline'],,3,0.00286123,110,,0,0.1,0.2,0.2,0.2,0.6,
80628ffc64c5c9a43b84a4f66a9aabff,0.089326596,NO,0.133217229,NO,0.100274725,NO,0.109522174,NO,0.1775,YES,"['Maxis/ MY Incoming II', 'IVY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.006944444,Web Starter,Web Starter,COPPER,MSAG5200-ISLMV-GDM-NODE482491,,DOUBLE_PLAY_BV,"['SLT Voice Service', 'BB SLT BroadBand Service']","['Voice', 'BB']",,,,,1,0.01,0,,0,0,0.1,0.1,0.1,0.6,
b5ca2763e687b2b5cf70f3282822c4d8,0.001373626,NO,0.002403846,NO,0.102325026,,0.103510056,,0,,,0,,,0.005208333,Web LITE,Web Lite,COPPER,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Voice', 'Other']",,,,,1,0.01,0,,0,0.2,0.1,0.1,0.3,0,
954b260034de32a9b8e1a1f164a65e0a,0.060823849,NO,0.180092229,NO,0.036057692,NO,0.118499804,NO,0,,,0,,,0.692708333,Web LITE,Web Lite,COPPER,UA5000(IPMB)SL-NODE385341,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,"['Plus1 TeleLife', 'BB Report Subscription Charge', 'Meet Lite']",[],,1,0.01,1,YES,0.5,0.3,0.4,0.7,0.95,0,YES
4107bf73ad824d7c5bc2a38552cf7f78,0.091648679,NO,0.104935243,NO,0.048076923,NO,0.034536892,NO,0,,,0,,,0.372947913,Web LITE,Web Lite,COPPER,MSAG5200-ISLND-PHG-NODE500241,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,TRIPLE_PLAY -> DOUBLE_PLAY_PV,1,0.01,0,,0.3,0.45,0.1,0.3,0.4,0,
a018da7b58628d06c6f01d499f0bcbb9,0.009958791,NO,0.042067308,NO,0.005151099,NO,0.016336342,NO,0,,,0,,,0.354166667,Any Tide,Any Tide,COPPER,MSAG5200-ISLMLT-VMD-NODE4145091,,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,['Meet Lite'],[],,1,0.01,0,,0,0.1,0.2,0.6,0.45,0,
26fa4a17cd478fcf33c1abb76c473b4b,0.098132522,NO,0.226770997,NO,0.114010989,NO,0.161008634,NO,0.0025,NO,['Telstra/Australia Incoming II'],0,,,0.979166667,Web Family Xtra,Web Family Xtra,COPPER,C300MKI-NODE10668164,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",,,,,9,0.011444921,55,,0,0.1,0.4,0.4,0.6,0.35,
56627b488c93d1a8cb5e53950d9958b7,0.219829278,NO,0.238692111,NO,0.347355769,YES,0.289467229,NO,0.005,NO,['Ooredoo/Qatar incoming II'],0,,,0.916666667,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,8,0.010014306,1,,0.1,0.3,0.4,0.4,0.6,0.35,
ee3713acf4da68cda726f61d3f1026f7,0.067585688,NO,0.096423666,NO,0.195398352,NO,0.255592622,NO,0.014333333,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.451388889,Any Beat,Any Beat,LTE,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Voice', 'Other']",,"['Edu Lite', 'Meet Lite']",[],,1,0.01,34,,0.3,1.05,0.2,0.6,0.55,0.85,
d284e1191d20b572d37e0d3eaff43e3b,0.252501962,NO,0.162333203,NO,0.280906593,NO,0.197605965,NO,0.611166667,YES,"['TIS/Italy Incoming II', 'HGC/HK Incoming II', 'Platinum Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'STC/Saudi Arabia Incoming II']",0.211538462,YES,"['U.K.', 'Australia', 'U.S.A']",0.372947913,Any Tide,Any Tide,COPPER,MSAG5200-ISLSI-DWS-NODE520721,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Voice', 'Other']",['AB Fiber Access Bearer'],"['BB Detailed Reports ', 'BB Report Subscription Charge']",['Megaline'],,9,0.011444921,179,,0.4,0.2,0.1,0.1,0.1,1.6,
890628cc09f46ecbc15e2c1a6f0d171c,0.016794218,NO,0.10373332,NO,0.003949176,NO,0.027423469,NO,0.006666667,NO,['STC/Saudi Arabia Incoming II'],0,,,0.916666667,Web Family Plus,Web Family Plus,COPPER,ZXDSL9806H-ISLAG-PNP-NODE529761,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",,['Telehealth'],['Megaline'],,4,0.004291845,139,YES,0.5,0.1,0.4,0.7,0.6,0.35,
7d6779b49216f67979b3fadaff334d0c,0.134762559,NO,0.107240973,NO,0.105769231,NO,0.166380495,NO,0.0235,NO,"['Dhiraagu/Maldives Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0,,,0.791666667,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLND-PHG-NODE500241,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,4,0.004291845,0,,0.4,0.3,0.4,0.4,0.4,0.6,
7574f2af2577f06011489d104630350e,0.374386774,YES,0.149946036,NO,0.152644231,NO,0.041650314,NO,0.030833333,NO,"['Telstra/Australia Incoming II', 'Skype/LUX Incoming II']",0,,,0.399305556,Any Joy,Any Joy,LTE,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'BB']",,"['Basic1 TeleLife', 'Meet Lite']",[],,1,0.01,18,YES,0.5,0.3,0.2,0.5,0.75,0.35,
83041b23b6ad1c70326076d1210fa761,0.228586146,NO,0.226967229,NO,0.350789835,YES,0.43416405,YES,0.005,NO,['HGC/HK Incoming II'],0,,,0.184027778,z Sales End_Home,z Sales End_Home,COPPER,UA5000(IPMB)SL-NODE385341,,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'AB WireLess Access', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Other', 'Voice', 'BB']",['AB Fiber Access Bearer'],['BB Report Subscription Charge'],[],DOUBLE_PLAY_BV -> SINGLE_PLAY,117,0.165951359,58,,0.1,0,0.1,0.1,0.1,0.1,
7583ed8b58f2a48e5ffc63839fb005e5,0.092981423,NO,0.2277031,NO,0.035370879,NO,0.026025314,NO,0,,,0,,,0.372947913,Broadband Experience Package,Broadband Experience Package,COPPER,MSAG5200-ISLBZ-NODE435881,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,['Video on Demand'],[],TRIPLE_PLAY -> DOUBLE_PLAY_BV,1,0.01,0,,0,0.2,0.1,0.1,0.3,0,
3a240dcd129198ea601e037670f5222e,0.156299058,NO,0.044005102,NO,0.209306319,NO,0.209723312,NO,0.01,NO,"['Platinum Incoming II', 'Telstra/Australia Incoming II', 'Nowtel Incoming II']",0.006410256,NO,['United Arab Emirates  - Mobile'],0.372947913,Web LITE,Web Lite,COPPER,UA5000(IPMB)SL-NODE385341,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",,"['E channeling Registration', 'E channeling Subscription']","['Megaline', 'Megaline']",DOUBLE_PLAY_PV -> TRIPLE_PLAY,1,0.01,0,,0.5,0.45,0.1,0.3,0.2,0.85,
3b2758bf5cacf0fb46e7beae38b827f5,0.012019231,NO,0.001201923,NO,0.008070055,NO,0.003973705,NO,0.006666667,NO,['Orange/France Incoming II'],0,,,0.372947913,Web Family Plus,FTTH Web Family Plus,FTTH,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['AB Fiber Access Bearer'],,,,4,0.004291845,0,,0,0,0.1,0.1,0.1,0.35,
559698752629d71ade5b54e984e58978,0.245290424,NO,0.374877355,NO,0.169986264,NO,0.289099294,NO,0.375666667,YES,"['TIS/Italy Incoming II', 'Etisalat/UAE Incoming II', 'Maxis/ MY Incoming II', 'Platinum Incoming II', 'DU/UAE Incoming II', 'TM/ Malaysia Incoming II', 'CTGL/China Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.206730769,YES,"['UK - Mobile', 'Australia', 'Italy - Mobile']",0.173611111,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,DOUBLE_PLAY_BV -> SINGLE_PLAY,1,0.01,0,,0.4,0.2,0.1,0.1,0.1,1.85,
6b22b5149c936bbe09e79479a08bcfa7,0.016131934,NO,0.067013344,NO,0.009271978,NO,0.028061224,NO,0.0025,NO,['HGC/HK Incoming II'],0,,,0.372947913,Web LITE,Web Lite,COPPER,MSAG5200PH-AKG-NODE431631,M,SINGLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",,"['E channeling Registration', 'E channeling Subscription']","['Megaline', 'Megaline']",DOUBLE_PLAY_BV -> SINGLE_PLAY,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,0.1,
276ed6852f3e00ab8a3486fe88ce73ca,0.191718995,NO,0.035591641,NO,0.304258242,NO,0.047512755,NO,0.136,YES,"['DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'STC/Saudi Arabia Incoming II']",0.032051282,NO,"['Australia - Mobile', 'Italy - Mobile']",0.776041667,SLT Staff Web Family Plus,SLT Staff Web Family Plus,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,,,,4,0.004291845,10,,0,0.1,0.4,0.4,0.8,1.6,
b4c9df482a91dfb58a9c3c38720c2679,0.002771782,NO,0.110354885,,0.102325026,,0.103510056,,0,,,0,,,0.833333333,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMLT-VMD-NODE4145091,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,2,0.001430615,0,,0.3,0.3,0.4,0.4,0.4,0,
5cc7bb934cc6aa2e25c9973af21825c7,0.111181973,NO,0.060832025,NO,0.01614011,NO,0.014692896,NO,0.0025,NO,['Ooredoo/Qatar incoming II'],0,,,0.598958333,Web Starter,Web Starter,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,,,,1,0.01,0,,0.3,0.3,0.2,0.2,0.2,0.35,YES
21cd57093a47e621c150f57d2a34d18f,0.032762624,NO,0.085336538,NO,0.005151099,NO,0.008683281,NO,0,,,0,,,0.03125,Web LITE,Web Lite,COPPER,C300MNW-MEE-NODE18887751,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,0,,0,0.2,0.1,0.1,0.3,0,
f89d6453483e44dbc00a7a09543a82e6,0.072360675,NO,0.047610871,NO,0.021462912,NO,0.027864992,NO,0,,,0,,,0.302083333,Web Starter,Web Starter,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,75,,0.3,0.2,0.1,0.1,0.1,0,
815715720a60e6f24a27fce7f2a0a5ba,0.215978218,NO,0.209944074,NO,0.234031593,NO,0.193730377,NO,0,,,0,,,0.9375,Web Family Plus,Web Family Plus,COPPER,MSAG5200BG-NODE431391,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Voice', 'Other', 'BB', 'PeoTV']",,,,,6,0.007153076,5,,0.1,0.35,0.4,0.6,0.5,0,
447500d30e3425e510983e17798f794f,0.241463893,NO,0.33401197,NO,0.305631868,NO,0.317135989,YES,0.011833333,NO,"['KT/Korea Incoming II', 'LG U+/S. Korea Incoming II', 'CTGL/China Incoming II']",0,,,0.372947913,Web Starter,Web Starter,COPPER,MSAG5200MGE-NODE428381,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['Other', 'BB', 'Voice']",,,,,1,0.01,0,,0.2,0.2,0.1,0.1,0.3,0.1,
6184e258fc549e12c235a2bc10ae297e,0.108042255,NO,0.047242936,NO,0.09168956,NO,0.102286107,NO,0.005,NO,"['PTCL/Pakistan Incoming II', 'Telstra/Australia Incoming II']",0,,,0.0625,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,"['PEO TV GO OTT A la carte channels', 'BB Detailed Reports ', 'BB Report Subscription Charge']",['Megaline'],DOUBLE_PLAY_PV -> TRIPLE_PLAY,1,0.01,77,,0,0.45,0.1,0.3,0.4,0.6,
6e32d0a348d1ad246daa4104318d95b4,0.060774791,NO,0.038829474,NO,0.107486264,NO,0.130347331,NO,0.038833333,NO,"['Maxis/ MY Incoming II', 'PTCL/Pakistan Incoming II', 'PCCW Incoming  II', 'Telstra/Australia Incoming II', 'Lycatel Incoming II', 'CETIN Incoming II']",0,,,0.041666667,Any Beat,Any Beat,LTE,MSAG5200BG-NODE431391,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,['Meet Lite'],[],SINGLE_PLAY -> DOUBLE_PLAY_BV,1,0.01,5,,0.3,0.2,0.1,0.3,0.35,0.6,
95e5076b7b144b65a98b2b0587330986,0.013932496,NO,0.05482241,NO,0.001373626,NO,0.014398548,NO,0,,,0,,,0.036458333,Web LITE,Web Lite,COPPER,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Other', 'BB']",,,,,1,0.01,0,,0,0.2,0.1,0.1,0.3,0,
bfb7d1428bbb21cf1c1269e01add9b69,0.064707614,NO,0.011185243,NO,0.010473901,NO,0.156936813,NO,0,,,0,,,0.5,Web Starter,Web Starter,COPPER,MSAG5200-ISLBZ-NODE435881,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,,,,1,0.01,0,,0,0.3,0.2,0.2,0.4,0,
3c5f944ac7ca4dae15214e9a2a1fc4fe,0.127837193,NO,0.068877551,NO,0.024210165,NO,0.02639325,NO,0.076833333,YES,"['KT/Korea Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II', 'PTCL/Pakistan Incoming II', 'NTT/Japan Incoming II']",0,,,0.473958333,Web LITE,Web Lite,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'Voice', 'BB', 'PeoTV']",,"['Referral offer Discount', 'AB Referral offer Discount']",[],,2,0.001430615,0,,0,0.55,0.2,0.4,0.75,0.85,
0229633f66008af9de26cf997639b5df,0.094927394,NO,0.088746075,NO,0.166208791,NO,0.163657771,NO,0.015833333,NO,"['Maxis/ MY Incoming II', 'PCCW Incoming  II', 'CTGL/China Incoming II', 'STC/Saudi Arabia Incoming II']",0.032051282,NO,"['Japan', 'Italy']",0.796875,Web PAL,Web Pal,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'BB']",,,,,1,0.01,25,,0.3,0.3,0.4,0.5,0.5,0.85,
802dfb66008171c83b8c8ef328c61d11,0.08616235,NO,0.357878728,NO,0.019745879,NO,0.231848509,NO,0.003333333,NO,['PTCL/Pakistan Incoming II'],0,,,0.372947913,Entree,Entree,COPPER,C300MIDH-IDJ-NODE11065541,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,4,0.004291845,0,,0,0,0.1,0.1,0.1,0.35,
e190bddedee7e06e29f6720ad41c53f6,0.183771586,NO,0.265330651,NO,0.136332418,NO,0.217548077,NO,0.0275,NO,"['Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0,,,0.875,Web Family Plus,Web Family Plus,COPPER,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service']","['Voice', 'BB']",,,,,31,0.042918455,75,,0.1,0.55,0.4,0.6,0.7,0.6,
d3e013aa511a9cfa73d20b8c393a5fd1,0.19723803,NO,0.371614992,NO,0.057348901,NO,0.140355181,NO,0,,,0,,,0.916666667,Web Family Plus,Web Family Plus,COPPER,C300MNW-MEE-NODE18887751,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,"['Basic1 TeleLife', 'Meet Max']",[],,7,0.008583691,15,YES,0.8,0.55,0.6,0.8,0.75,0,
687b491bf6c2e01f7ce625cdbe82db29,0.208913854,NO,0.127673666,NO,0.215659341,NO,0.183820644,NO,0,,,0,,,0.197916667,Web PAL,Web Pal,COPPER,C300MHT-NE-NODE8152461,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",,['BB Messenger Bundle'],[],,1,0.01,0,,0.6,0.45,0.1,0.3,0.2,0,
